0,1,2,y_true
0.031321045,0.012635798,0.9560432,1
0.029889243,0.020834843,0.9492759,1
0.3149964,0.17869863,0.506305,1
0.05568275,0.03959275,0.9047245,2
0.20792542,0.055055957,0.7370186,1
0.045216575,0.04140077,0.9133827,2
0.020786364,0.012621528,0.9665922,1
0.22634299,0.095152274,0.67850477,1
0.046984717,0.019378135,0.9336371,1
0.0945293,0.03705,0.8684206,2
0.21072617,0.10795525,0.6813186,0
0.05529565,0.025871508,0.9188329,2
0.05237454,0.017204698,0.9304208,1
0.3927657,0.10492808,0.5023062,1
0.023669057,0.019025052,0.95730597,0
0.22065577,0.09227669,0.68706757,0
0.022764418,0.021186208,0.95604944,2
0.032435704,0.024020681,0.94354355,2
0.14501089,0.039774094,0.815215,2
0.086702555,0.039761662,0.8735358,1
0.24825147,0.0862734,0.6654752,2
0.06999427,0.030807445,0.89919823,1
0.042407025,0.018807387,0.9387856,2
0.11935916,0.061065126,0.8195758,1
0.04609826,0.027241742,0.92666006,2
0.21578021,0.124230444,0.65998936,1
0.03182279,0.02307827,0.9450989,2
0.24828263,0.044996478,0.70672095,1
0.77035475,0.07587161,0.15377362,1
0.13617164,0.045174688,0.8186537,2
0.14729053,0.0512045,0.80150497,1
0.06804586,0.04615299,0.8858012,1
0.25834775,0.16455908,0.5770932,1
0.102617174,0.04036225,0.85702056,1
0.10805222,0.055223733,0.836724,1
0.05701009,0.035158906,0.907831,1
0.119130306,0.021342637,0.859527,1
0.3822369,0.12208658,0.49567655,2
0.06586246,0.050538246,0.8835993,2
0.03161746,0.017191272,0.95119125,2
0.20021819,0.062815405,0.73696643,0
0.037711903,0.011833594,0.95045453,2
0.48115146,0.0707206,0.44812799,1
0.06136548,0.034501515,0.9041331,1
0.10453335,0.051564723,0.84390193,2
0.09838601,0.04896756,0.8526464,2
0.024819337,0.012651185,0.9625295,2
0.08204334,0.02554606,0.89241064,1
0.34294766,0.08389481,0.57315755,0
0.050144963,0.036701832,0.91315323,2
0.13299957,0.056720234,0.8102802,1
0.07136429,0.042085323,0.88655037,1
0.18659893,0.033796232,0.77960485,1
0.03350531,0.023598537,0.94289607,1
0.04034135,0.017842919,0.9418158,1
0.037029553,0.012389526,0.95058095,1
0.04404965,0.02660909,0.92934126,1
0.064153135,0.06023558,0.87561136,2
0.0431061,0.018709438,0.93818444,1
0.037029553,0.012389526,0.95058095,1
