0,1,2,y_true
0.07043215,0.03101186,0.898556,1
0.19652353,0.08557474,0.71790177,1
0.28019115,0.15063645,0.5691724,1
0.094786875,0.06500571,0.8402074,2
0.22922337,0.057006445,0.71377015,1
0.07557232,0.059242595,0.8651851,2
0.0492587,0.028669713,0.9220716,1
0.21327348,0.08326468,0.70346177,1
0.080135405,0.032072473,0.8877921,1
0.16572435,0.061596666,0.7726789,2
0.16137448,0.09655846,0.742067,0
0.10439503,0.055063438,0.84054154,2
0.0872052,0.03499635,0.87779844,1
0.4749101,0.10091324,0.42417666,1
0.04551054,0.028513623,0.92597586,0
0.21483743,0.103242256,0.6819203,0
0.0471721,0.038885124,0.9139429,2
0.06151411,0.03456695,0.9039189,2
0.25940678,0.065294474,0.67529875,2
0.13324411,0.067958705,0.79879713,1
0.24737059,0.07256609,0.6800633,2
0.15817003,0.05423949,0.78759056,1
0.09226973,0.038040653,0.8696896,2
0.1113489,0.072505,0.81614614,1
0.08749681,0.041204903,0.87129825,2
0.35816124,0.119563155,0.5222756,1
0.085403666,0.05210513,0.86249113,2
0.29681647,0.064081125,0.6391024,1
0.67794687,0.07218322,0.24986988,1
0.13771676,0.06767011,0.79461306,2
0.1687062,0.05170954,0.77958435,1
0.13089788,0.061630093,0.80747205,1
0.30635214,0.1444558,0.549192,1
0.35963696,0.08865786,0.5517052,1
0.20903009,0.083981775,0.70698816,1
0.11512418,0.06399662,0.8208792,1
0.15614507,0.040703222,0.8031517,1
0.37744346,0.11322927,0.5093273,2
0.11842036,0.07368419,0.8078955,2
0.071557276,0.030784473,0.8976582,2
0.3130767,0.087149486,0.5997738,0
0.11533528,0.036225546,0.84843916,2
0.4829839,0.07344365,0.44357243,1
0.13276507,0.06666192,0.80057305,1
0.18992533,0.091530986,0.7185436,2
0.13629283,0.068997055,0.7947101,2
0.050979394,0.02792686,0.92109376,2
0.12481441,0.04432314,0.8308624,1
0.45403528,0.10298932,0.4429753,0
0.08780105,0.060546566,0.8516524,2
0.21246979,0.07427259,0.7132577,1
0.14557363,0.071302414,0.78312397,1
0.19466701,0.053288817,0.75204414,1
0.06700276,0.035717513,0.89727974,1
0.08173223,0.03502452,0.88324326,1
0.091019385,0.02941691,0.8795637,1
0.087266095,0.04111842,0.8716155,1
0.09241518,0.073537454,0.8340473,2
0.08556811,0.03597156,0.8784604,1
0.091019385,0.02941691,0.8795637,1
0.4481762,0.110943526,0.4408803,0
0.118154295,0.047396533,0.8344492,1
0.1391619,0.05260087,0.8082372,2
0.028142098,0.025412038,0.9464459,2
0.073765144,0.031940382,0.89429456,1
0.07797037,0.02885698,0.89317256,1
0.10526137,0.049124584,0.845614,1
0.09282416,0.02733969,0.8798362,1
0.2828585,0.115736395,0.6014051,1
0.14954145,0.056023765,0.7944348,2
0.49858353,0.083470315,0.4179461,1
0.13640277,0.0680425,0.7955547,1
0.1631967,0.07262394,0.7641794,1
0.09709824,0.03688154,0.86602026,1
0.4692601,0.1555492,0.3751907,0
0.036207564,0.020185683,0.94360673,2
0.20222712,0.07446513,0.7233077,1
0.16192928,0.06822701,0.7698437,2
0.038617358,0.029393047,0.93198955,2
0.097366355,0.057409037,0.84522456,1
0.06469015,0.05129242,0.88401747,1
0.117370434,0.059009627,0.8236199,2
0.08419297,0.039959844,0.8758471,2
0.24054165,0.06991155,0.6895468,0
0.15714262,0.060855485,0.7820019,2
0.32175517,0.11851326,0.55973154,1
0.041433677,0.03108341,0.9274829,2
0.09458897,0.049959403,0.8554516,2
0.097694956,0.076387994,0.8259171,2
0.07372253,0.04792719,0.8783502,1
0.14451134,0.05391436,0.8015743,1
0.10584497,0.040104356,0.8540507,2
0.09322031,0.04107499,0.8657048,2
0.07737466,0.05082758,0.87179774,1
0.09900078,0.057999965,0.8429993,1
0.16792865,0.08340456,0.7486668,1
0.0799305,0.06279079,0.85727865,1
0.056722347,0.024619278,0.9186583,1
0.12576473,0.046687476,0.8275478,2
0.084474936,0.03666923,0.8788559,2
