0,1,2,y_true
0.013546281,0.0044480427,0.9820056,1
0.02549427,0.02953154,0.9449741,1
0.13955033,0.14244853,0.7180011,1
0.07692653,0.04220071,0.8808728,2
0.37689832,0.016012449,0.6070892,1
0.021707682,0.022918742,0.9553736,2
0.008020382,0.008727094,0.9832525,1
0.41428798,0.05655759,0.5291545,1
0.022161463,0.0060102576,0.9718283,1
0.033332292,0.011291583,0.9553761,2
0.33024678,0.17030005,0.49945313,0
0.007812594,0.0055771214,0.98661035,2
0.028578818,0.00484613,0.966575,1
0.20497186,0.019875415,0.7751528,1
0.009272158,0.0047588176,0.98596907,0
0.32552558,0.072248116,0.60222626,0
0.004534578,0.0029355858,0.9925298,2
0.0039938116,0.0016436103,0.9943626,2
0.13399291,0.004426013,0.861581,2
0.030203829,0.008350753,0.9614455,1
0.31012332,0.12118929,0.5686874,2
0.12951097,0.04459538,0.8258936,1
0.004772899,0.00089380896,0.99433327,2
0.3271899,0.054848082,0.617962,1
0.013794337,0.002415213,0.98379046,2
0.4144576,0.052047968,0.5334945,1
0.019919874,0.012984304,0.96709585,2
0.39707223,0.020110862,0.5828169,1
0.981012,0.011236261,0.0077517075,1
0.0376983,0.015987692,0.946314,2
0.5441057,0.0597777,0.39611655,1
0.04404535,0.020091344,0.9358633,1
0.045834217,0.18652524,0.7676406,1
0.10446146,0.05439324,0.8411453,1
0.18048735,0.13243096,0.6870817,1
0.0035934616,0.0014949029,0.99491173,1
0.03156911,0.002238399,0.9661925,1
0.5237341,0.15571047,0.32055548,2
0.01685775,0.0061058677,0.9770363,2
0.015870797,0.0056273914,0.9785018,2
0.1725936,0.03392501,0.79348135,0
0.0017727531,0.0004994258,0.9977278,2
0.5377722,0.0045019663,0.45772588,1
0.08525093,0.01923079,0.89551824,1
0.10893706,0.05153974,0.8395232,2
0.032915033,0.012299145,0.9547858,2
0.023431111,0.0019856323,0.9745833,2
0.040898707,0.0059279087,0.95317334,1
0.34572038,0.027015997,0.62726367,0
0.004442076,0.0028008285,0.99275714,2
0.27552643,0.06947194,0.65500164,1
0.0061239325,0.018137055,0.97573894,1
0.21825281,0.011350147,0.770397,1
0.016895631,0.008022575,0.97508174,1
0.0067710737,0.0010908544,0.9921381,1
0.0023358683,0.00054213096,0.997122,1
0.0069441968,0.0019191662,0.99113667,1
0.014709631,0.014705971,0.97058445,2
0.007156617,0.0011577527,0.9916857,1
0.0023358683,0.00054213096,0.997122,1
0.5994411,0.042484112,0.3580748,0
0.0042009563,0.001282454,0.9945167,1
0.17135538,0.060487855,0.7681567,2
0.0036722673,0.0019309917,0.9943967,2
0.007907261,0.0013313525,0.99076146,1
0.0017320666,0.00047659688,0.9977913,1
0.011620291,0.0020279011,0.9863517,1
0.0054904856,0.00085262384,0.9936568,1
0.48257196,0.21635021,0.3010779,1
0.043478925,0.0059971036,0.950524,2
0.46033755,0.06005703,0.47960544,1
0.0073720096,0.016895996,0.97573197,1
0.06015229,0.040887125,0.89896065,1
0.002794538,0.00093369477,0.9962717,1
0.27518597,0.17503816,0.54977584,0
0.0028418,0.0005200515,0.9966382,2
0.24981666,0.087155215,0.6630281,1
0.08967248,0.019973405,0.8903541,2
0.0016435299,0.0011546856,0.9972018,2
0.013459793,0.0018705775,0.98466957,1
0.0023991505,0.0034918792,0.9941089,1
0.1686757,0.014560362,0.8167639,2
0.006343947,0.0015824942,0.9920736,2
0.26797527,0.022389371,0.7096354,0
0.026889192,0.005811963,0.9672989,2
0.41877985,0.12498823,0.45623195,1
0.008645579,0.0083474945,0.98300695,2
0.0024922916,0.0020403294,0.9954674,2
0.018716354,0.019329736,0.9619539,2
0.044257652,0.04985629,0.90588605,1
0.07253401,0.01331779,0.9141481,1
0.006749903,0.0007847334,0.9924654,2
0.008340417,0.0016184342,0.9900412,2
0.023686593,0.013750738,0.9625626,1
0.018674333,0.011268645,0.970057,1
0.11452019,0.19193694,0.69354284,1
0.024488423,0.014532822,0.9609788,1
0.012337843,0.0033381092,0.984324,1
0.009101335,0.002318017,0.98858064,2
0.0042510685,0.000698909,0.99505,2
0.14306451,0.018456092,0.8384794,2
0.15061624,0.057220344,0.7921634,1
0.022966681,0.017077344,0.959956,1
0.0027422325,0.00069831195,0.99655944,2
0.0044810665,0.012943076,0.9825759,1
0.0021794543,0.0006218044,0.9971987,2
0.008999765,0.002904932,0.9880953,1
0.016795984,0.0058737425,0.9773303,2
0.3724645,0.04742794,0.5801075,2
0.010704375,0.0040713768,0.98522437,2
0.06835248,0.0070855496,0.924562,2
0.06583438,0.012797023,0.92136854,0
0.10421007,0.04123608,0.85455394,1
0.014015234,0.005755484,0.98022926,2
0.14827213,0.03919165,0.81253624,1
0.35121483,0.097319126,0.551466,1
0.33680448,0.057689458,0.60550606,1
0.04908605,0.012518344,0.9383957,1
0.25207078,0.093542606,0.6543866,2
0.03730948,0.0029139675,0.9597765,2
0.42889047,0.06683333,0.5042762,1
0.048276447,0.01007406,0.94164944,1
0.009206902,0.0033498579,0.98744327,1
0.011689953,0.0058512813,0.98245883,2
0.19648524,0.055029504,0.74848527,1
0.15485922,0.011487633,0.83365315,2
0.24513622,0.04600804,0.70885575,0
0.15586314,0.028573107,0.8155638,0
0.23967469,0.055030454,0.7052949,1
0.0075220084,0.005832826,0.98664516,1
0.021649782,0.0011934605,0.9771567,2
0.33697182,0.059266463,0.60376173,1
0.0066162553,0.0008904371,0.99249333,1
0.10281553,0.029391004,0.86779344,1
0.053023238,0.048645772,0.8983309,1
0.05673602,0.025773486,0.9174905,1
0.015854817,0.006522236,0.9776229,2
0.17429666,0.018504051,0.8071993,1
0.007371379,0.0044005266,0.98822814,1
0.48922512,0.2551856,0.25558928,1
0.22627053,0.016829496,0.75689995,1
0.27474496,0.049902994,0.675352,1
0.038795345,0.031207826,0.9299968,1
0.13386156,0.03283289,0.8333055,2
0.026849218,0.013264007,0.9598868,2
0.023270527,0.025509935,0.9512195,2
0.4075434,0.011293464,0.58116317,1
0.034602992,0.009409872,0.9559871,1
0.00807224,0.0027113138,0.98921645,1
0.0067710737,0.0010908544,0.9921381,2
0.01726954,0.0032507337,0.97947985,1
0.016151251,0.0030844281,0.98076427,2
0.020517003,0.04591391,0.9335691,2
0.53863204,0.015074082,0.44629395,1
0.0042009563,0.001282454,0.9945167,2
0.0020706165,0.003359351,0.9945701,2
0.326691,0.0518541,0.6214549,1
0.19598748,0.009003954,0.7950086,1
0.0048556505,0.0022210244,0.9929234,2
0.5739676,0.1379763,0.28805608,2
0.182032,0.06301283,0.7549552,2
