0,1,2,y_true
0.040407587,0.016824028,0.9427683,1
0.010832947,0.019898131,0.96926886,1
0.115098536,0.16946238,0.71543914,1
0.034046113,0.031636808,0.93431705,2
0.22069742,0.053451218,0.72585136,1
0.025376083,0.04433265,0.93029124,2
0.012145286,0.013358331,0.9744965,1
0.19875635,0.08378725,0.7174564,1
0.032866362,0.017130658,0.95000297,1
0.04451893,0.02215644,0.93332464,2
0.3248712,0.24878986,0.4263389,0
0.013547882,0.008928332,0.9775238,2
0.047584474,0.013357395,0.9390581,1
0.072231874,0.01732898,0.91043913,1
0.022862967,0.019359216,0.9577778,0
0.23840834,0.12543187,0.6361598,0
0.005145016,0.0062725493,0.9885824,2
0.008634244,0.0077546034,0.98361117,2
0.081366934,0.007122773,0.9115103,2
0.044905845,0.027027681,0.92806643,1
0.29581872,0.091389574,0.6127917,2
0.11354641,0.048826624,0.837627,1
0.009936114,0.0031890266,0.9868749,2
0.18581955,0.13677089,0.6774096,1
0.026404807,0.009820002,0.9637752,2
0.1962026,0.11871827,0.6850791,1
0.027156703,0.026710995,0.94613236,2
0.34793654,0.06919109,0.5828724,1
0.8787193,0.0816958,0.039585,1
0.058802985,0.029613044,0.91158396,2
0.18002158,0.07491237,0.74506605,1
0.039155234,0.03159113,0.9292537,1
0.0794625,0.17980242,0.7407352,1
0.20412557,0.08920863,0.7066658,1
0.1766554,0.10425107,0.71909356,1
0.01225539,0.008261485,0.9794831,1
0.056721393,0.011493118,0.9317855,1
0.35360622,0.2167371,0.4296567,2
0.059805647,0.043817483,0.8963769,2
0.015576327,0.00625409,0.97816956,2
0.360344,0.15723656,0.48241943,0
0.00450492,0.0014881812,0.9940069,2
0.56693006,0.016416261,0.4166537,1
0.03719614,0.027019855,0.935784,1
0.052961536,0.03582454,0.91121393,2
0.084822364,0.044799462,0.87037826,2
0.012362747,0.0041132453,0.983524,2
0.061799888,0.021211054,0.91698897,1
0.18897176,0.055881057,0.7551472,0
0.030965222,0.031754036,0.9372807,2
