0,1,2,y_true
0.020968033,0.007182569,0.9718493,1
0.0110425055,0.012692809,0.97626466,1
0.14590788,0.15489322,0.69919896,1
0.05045846,0.03340262,0.91613895,2
0.14687827,0.029799083,0.82332265,1
0.030985437,0.034565583,0.9344491,2
0.015255704,0.009084836,0.9756595,1
0.20996551,0.060633685,0.7294008,1
0.032613654,0.0121030575,0.9552833,1
0.058138464,0.01900933,0.9228523,2
0.21479292,0.107282765,0.6779243,0
0.03235846,0.013033419,0.9546081,2
0.049106475,0.013315142,0.9375783,1
0.30354244,0.064211406,0.6322462,1
0.017807748,0.012944822,0.96924746,0
0.25030184,0.09159453,0.65810364,0
0.007319138,0.00863036,0.98405045,2
0.005366204,0.0052850023,0.98934877,2
0.11471135,0.025205392,0.86008316,2
0.06583819,0.030774081,0.9033877,1
0.100108445,0.042798344,0.8570932,2
0.06935948,0.024511809,0.9061287,1
0.044098396,0.011695559,0.94420606,2
0.079679884,0.03941509,0.880905,1
0.054736875,0.023448722,0.92181444,2
0.1996033,0.121212654,0.6791841,1
0.01679821,0.017484816,0.965717,2
0.47912136,0.05506586,0.46581277,1
0.91928387,0.032344013,0.04837216,1
0.14212997,0.043927804,0.81394225,2
0.11787654,0.035320684,0.8468028,1
0.04187904,0.03391675,0.92420423,1
0.13316934,0.116401,0.75042963,1
0.0902147,0.03433059,0.8754547,1
0.06915177,0.043574467,0.8872737,1
0.02660923,0.0148010375,0.95858973,1
0.09667392,0.012851238,0.89047474,1
0.46882227,0.10856968,0.4226081,2
0.06338015,0.050172016,0.8864479,2
0.02302175,0.010609436,0.9663688,2
0.15880153,0.05515611,0.78604245,0
0.03597267,0.006933768,0.95709366,2
0.46242386,0.042132273,0.49544394,1
0.03709457,0.024034955,0.9388705,1
0.039936624,0.025778249,0.93428504,2
0.08997982,0.041281216,0.868739,2
0.0065015624,0.004979644,0.9885188,2
0.07038084,0.01633915,0.91328007,1
0.39429688,0.0574334,0.5482696,0
0.037686232,0.030922106,0.93139166,2
0.11780537,0.05744572,0.82474893,1
0.058289938,0.036678046,0.90503204,1
0.11837405,0.019405048,0.8622209,1
0.021350402,0.017956171,0.9606934,1
0.048126306,0.011950966,0.9399227,1
0.037677754,0.008295583,0.9540266,1
0.04871094,0.021124367,0.93016475,1
0.036047656,0.03293922,0.9310131,2
0.052032243,0.012510503,0.9354572,1
0.037677754,0.008295583,0.9540266,1
0.524022,0.094836116,0.38114193,0
0.04767914,0.013046624,0.9392742,1
0.07619984,0.021808935,0.90199125,2
0.003475636,0.005271232,0.9912532,2
0.03569302,0.009505217,0.9548018,1
0.028977424,0.007838076,0.96318454,1
0.054569248,0.016317476,0.92911327,1
0.02350824,0.005285741,0.97120595,1
0.33785382,0.120943315,0.54120284,1
0.16878118,0.037036758,0.794182,2
0.30677545,0.114722855,0.57850176,1
0.06517312,0.034472764,0.9003541,1
0.07928584,0.044225745,0.87648845,1
0.041982744,0.0112088965,0.9468084,1
0.3948917,0.169683,0.43542528,0
0.0067582205,0.004946603,0.9882952,2
0.13839939,0.068134,0.7934666,1
0.14633977,0.045178194,0.808482,2
0.0063865623,0.008239465,0.98537385,2
0.048008043,0.016310642,0.9356813,1
0.009683026,0.01644281,0.97387415,1
0.050384972,0.02278613,0.9268289,2
0.0444537,0.0136596905,0.9418866,2
0.4776812,0.06160464,0.46071413,0
0.12201922,0.035762098,0.8422187,2
0.37585917,0.096735366,0.52740544,1
0.008661476,0.010760503,0.98057806,2
0.07424831,0.045982867,0.8797688,2
0.042852554,0.04055137,0.91659606,2
0.05966155,0.05181874,0.8885197,1
0.16858107,0.04321078,0.7882082,1
0.070168994,0.014694026,0.915137,2
0.053338762,0.01440794,0.9322533,2
0.017495336,0.022457669,0.96004695,1
0.027894933,0.02568342,0.9464216,1
0.17353906,0.09297126,0.7334897,1
0.046421487,0.038274996,0.9153036,1
0.019397795,0.005737158,0.974865,1
0.058703765,0.014822233,0.92647403,2
0.044615097,0.011484025,0.94390094,2
0.12688202,0.025705418,0.8474125,2
0.14056343,0.09655114,0.76288545,1
0.05006476,0.03199018,0.9179451,1
0.036881212,0.0077706585,0.95534813,2
0.047833808,0.031151978,0.92101413,1
0.03480336,0.008353714,0.9568429,2
0.059080947,0.027824178,0.9130949,1
0.07841922,0.051930103,0.8696507,2
0.1096124,0.03716851,0.8532191,2
0.021490073,0.014685028,0.9638248,2
0.122831866,0.03751044,0.8396577,2
0.12240849,0.052462425,0.8251291,0
0.13418202,0.05391714,0.8119008,1
0.08595884,0.024520773,0.8895203,2
0.09781197,0.057078905,0.8451091,1
0.2805963,0.08597103,0.63343275,1
0.24127132,0.053776175,0.7049525,1
0.070800476,0.024212882,0.9049866,1
0.30503452,0.13387044,0.561095,2
0.057963323,0.013640776,0.92839587,2
0.281733,0.124388166,0.5938788,1
0.11857001,0.02353648,0.8578935,1
0.0543247,0.026835883,0.91883945,1
0.052524086,0.022138111,0.9253378,2
0.03793542,0.02988605,0.9321786,1
0.15211424,0.023662757,0.824223,2
0.19035187,0.04127978,0.7683683,0
0.40112454,0.07650199,0.52237344,0
0.15608689,0.07179426,0.77211887,1
0.012134743,0.0086682,0.9791971,1
0.025125636,0.013797734,0.9610767,2
0.16964857,0.09308787,0.7372637,1
0.03565957,0.010730526,0.95360994,1
0.049443,0.030534612,0.9200224,1
0.03669333,0.0377677,0.925539,1
0.03852456,0.022248395,0.9392271,1
0.03423126,0.00658209,0.9591866,2
0.17915265,0.045351747,0.7754956,1
0.031183966,0.018161392,0.9506546,1
0.20242137,0.18208508,0.61549354,1
0.04146496,0.018358799,0.94017625,1
0.08367819,0.051546395,0.8647754,1
0.045632772,0.027035827,0.92733145,1
0.13937336,0.053180207,0.8074464,2
0.05949486,0.02562994,0.9148752,2
0.04343846,0.038768273,0.91779333,2
0.33515534,0.033060525,0.63178414,1
0.07160294,0.038199443,0.89019763,1
0.022479692,0.012632123,0.9648882,1
0.048126306,0.011950966,0.9399227,2
0.047125462,0.02046343,0.9324111,1
0.065584786,0.019480594,0.9149347,2
0.04895677,0.05157543,0.8994678,2
0.466083,0.08270781,0.45120925,1
0.04767914,0.013046624,0.9392742,2
0.007796505,0.010691535,0.981512,2
0.26498398,0.06514379,0.6698722,1
0.268957,0.037466865,0.69357616,1
0.015096108,0.013147987,0.9717559,2
0.28206313,0.106282644,0.6116542,2
0.03925174,0.03766471,0.9230835,2
0.041037217,0.036630426,0.92233247,2
0.0022865832,0.0033775575,0.99433583,2
0.006999812,0.0057516643,0.9872485,2
0.057556726,0.035116088,0.90732723,2
0.090049155,0.036228802,0.8737221,1
0.064364694,0.018533016,0.9171023,2
0.04187904,0.03391675,0.92420423,1
0.007708569,0.0081408005,0.9841505,1
0.026708322,0.03399553,0.9392962,2
0.045064293,0.0476073,0.9073284,2
0.7913723,0.0676906,0.14093705,0
0.15114205,0.048820548,0.8000374,1
0.12442095,0.10388581,0.7716933,2
0.15582985,0.05941663,0.78475356,1
0.022352135,0.016282141,0.9613658,1
0.010207003,0.0041454947,0.98564756,1
0.10175899,0.026257664,0.87198335,1
0.06491433,0.015815446,0.9192702,2
0.3615595,0.109208874,0.5292316,1
0.38247287,0.09724694,0.5202802,1
0.17954668,0.057557076,0.7628962,0
0.46126214,0.08361015,0.4551277,1
0.09384149,0.024503274,0.8816553,2
0.01052969,0.029702723,0.95976764,2
0.093749486,0.016312847,0.8899377,2
0.046417654,0.016089398,0.9374929,1
0.44006947,0.10832758,0.451603,1
