0,1,2,y_true
0.009293657,0.008044432,0.98266196,1
0.0022276738,0.009551533,0.9882208,1
0.084020145,0.12338295,0.79259694,1
0.0054508364,0.008226834,0.9863223,2
0.14314464,0.019538922,0.8373164,1
0.018966584,0.039828435,0.94120497,2
0.004115781,0.014111513,0.9817726,1
0.07940643,0.028591285,0.8920023,1
0.006799747,0.0054859696,0.9877143,1
0.009571527,0.011306473,0.979122,2
0.22654441,0.2519943,0.52146125,0
0.0021317846,0.0018004688,0.99606776,2
0.0123673575,0.0077440417,0.9798886,1
0.009163897,0.006512678,0.98432344,1
0.0110820355,0.021148648,0.9677693,0
0.21969917,0.1705974,0.6097034,0
0.0006129852,0.0012436595,0.9981433,2
0.0005104455,0.0010836084,0.998406,2
0.017370313,0.002425511,0.98020405,2
0.028344056,0.023090577,0.9485653,1
0.2705463,0.08914687,0.64030683,2
0.10872248,0.066448376,0.82482916,1
0.0051151756,0.0028186573,0.99206614,2
0.013601234,0.04237733,0.94402146,1
0.0256826,0.013845298,0.96047205,2
0.078568906,0.057461884,0.8639692,1
0.0048009567,0.00960483,0.9855942,2
0.20167704,0.06323018,0.7350928,1
0.97631264,0.01532031,0.008367026,1
0.047291234,0.03911615,0.9135927,2
0.11678276,0.021607134,0.8616102,1
0.006987644,0.011231526,0.9817809,1
0.020349069,0.10958802,0.8700629,1
0.03953037,0.043493297,0.9169764,1
0.037665784,0.08098783,0.88134634,1
0.0019417398,0.0018573323,0.99620086,1
0.029201187,0.014430853,0.9563679,1
0.6421677,0.15397671,0.20385563,2
0.04870466,0.05257458,0.89872074,2
0.003547971,0.004913191,0.9915387,2
0.2603929,0.12327424,0.6163328,0
0.0015165329,0.0011268153,0.9973568,2
0.47966,0.007719995,0.51262003,1
0.0028304153,0.00468746,0.9924821,1
0.027366482,0.022939852,0.9496937,2
0.07314174,0.05207688,0.8747813,2
0.0009990217,0.00080721435,0.9981937,2
0.012257395,0.008898144,0.97884446,1
0.068457715,0.020753372,0.9107889,0
0.019951085,0.032493796,0.9475551,2
0.042560387,0.03885428,0.91858536,1
0.0039220117,0.013893128,0.9821848,1
0.06715205,0.007489887,0.925358,1
0.0034767713,0.008422892,0.9881003,1
0.00848323,0.0041833324,0.9873334,1
0.0022559909,0.0015213314,0.99622273,1
0.010630441,0.0070158304,0.9823538,1
0.004992841,0.01654364,0.9784635,2
0.009395001,0.00463079,0.98597425,1
0.0022559909,0.0015213314,0.99622273,1
0.58609575,0.09190301,0.32200116,0
0.0040838374,0.002884122,0.993032,1
0.021332404,0.01847136,0.9601963,2
0.0008948041,0.0010918309,0.9980134,2
0.011272589,0.0049893763,0.98373795,1
0.001814151,0.0014183299,0.9967675,1
0.012333061,0.006272513,0.9813944,1
0.013624714,0.0048905504,0.9814848,1
0.31078842,0.3226179,0.3665937,1
0.05019186,0.021297375,0.9285107,2
0.30001152,0.091088034,0.6089005,1
0.0025589373,0.010277153,0.9871639,1
0.019384865,0.04425788,0.9363572,1
0.003707764,0.0027319153,0.9935602,1
0.40434992,0.3360179,0.2596322,0
0.00050079403,0.0006028425,0.99889624,2
0.08131014,0.06763325,0.85105664,1
0.13806672,0.10691216,0.75502115,2
0.001218765,0.0030191317,0.99576217,2
0.0025801237,0.0014128921,0.996007,1
0.0011979222,0.0038937638,0.9949084,1
0.0061135846,0.0060976534,0.98778886,2
0.008051389,0.0046642325,0.9872844,2
0.27060476,0.08226769,0.6471276,0
0.049260646,0.04198984,0.90874946,2
0.37039655,0.21011345,0.41949,1
0.002492341,0.0048139235,0.9926938,2
0.0008915817,0.0016115755,0.9974968,2
0.0072285873,0.02447434,0.96829706,2
0.025083218,0.0474671,0.9274497,1
0.054613456,0.03621996,0.9091666,1
0.0119265495,0.0041578687,0.9839155,2
0.010461896,0.0056952885,0.98384285,2
0.014207376,0.030137047,0.9556556,1
0.007953187,0.012834881,0.9792118,1
0.104361,0.25399128,0.6416477,1
0.015387676,0.023088427,0.96152395,1
0.0070043416,0.0045503527,0.9884453,1
0.0076268204,0.0049000517,0.98747313,2
0.008571667,0.0034373542,0.98799103,2
0.07837044,0.031120392,0.89050907,2
0.10052471,0.08034357,0.8191317,1
0.004242763,0.007125109,0.98863214,1
0.002974988,0.0019793834,0.99504566,2
0.001953774,0.008720715,0.9893255,1
0.0026581315,0.0021044372,0.99523735,2
0.005436734,0.004014552,0.9905487,1
0.045923803,0.04460469,0.9094715,2
0.089110054,0.055479094,0.8554109,2
0.0016103674,0.0019437055,0.99644595,2
0.066640235,0.030628206,0.9027316,2
0.12376595,0.09105263,0.7851814,0
0.021148834,0.020817736,0.9580333,1
0.007979924,0.006199037,0.98582107,2
0.07289715,0.065174215,0.8619286,1
0.20960923,0.10464752,0.68574333,1
0.06434719,0.036989707,0.89866304,1
0.029611431,0.017491814,0.95289683,1
0.24310808,0.35483032,0.40206167,2
0.007832247,0.0022290845,0.98993874,2
0.29515848,0.103368536,0.601473,1
0.01312427,0.008979916,0.9778958,1
0.0063837147,0.00492205,0.98869425,1
0.0024612718,0.0029293317,0.99460936,2
0.028719053,0.026811935,0.944469,1
0.15417936,0.050057895,0.7957628,2
0.06178469,0.037675705,0.9005396,0
0.2850163,0.08983184,0.6251519,0
0.20180254,0.09681838,0.7013791,1
0.0026315404,0.0055500674,0.9918184,1
0.0019875772,0.00071368774,0.9972988,2
0.0728617,0.051943153,0.87519515,1
0.020783836,0.015277441,0.9639387,1
0.009870422,0.012677184,0.9774524,1
0.04755394,0.07586643,0.8765797,1
0.011252955,0.015106935,0.97364014,1
0.016838683,0.012865601,0.9702958,2
0.09298175,0.057612818,0.8494054,1
0.0038834228,0.0047108517,0.9914057,1
0.08672364,0.22642578,0.6868506,1
0.005670297,0.0055443672,0.9887854,1
0.15083416,0.063025065,0.7861408,1
0.0046549626,0.0156027265,0.97974235,1
0.06750043,0.09019364,0.842306,2
0.005907184,0.006138482,0.9879544,2
0.008806256,0.029523,0.96167064,2
0.17829733,0.037718486,0.7839842,1
0.06435484,0.043045294,0.89259994,1
0.0056519685,0.0070060943,0.98734194,1
0.00848323,0.0041833324,0.9873334,2
0.019311888,0.013630052,0.96705806,1
0.018644856,0.0102623515,0.9710929,2
0.008149446,0.01515423,0.97669625,2
0.06770827,0.009574913,0.92271674,1
0.0040838374,0.002884122,0.993032,2
0.0011819206,0.005034363,0.9937837,2
0.056343775,0.013506381,0.9301499,1
0.22107443,0.05584277,0.7230828,1
0.0036641136,0.0053736204,0.9909623,2
0.5739191,0.1966458,0.22943513,2
0.02900702,0.031949867,0.9390431,2
0.020608148,0.025612876,0.953779,2
0.00044979033,0.00047579917,0.99907434,2
0.038626377,0.10538082,0.8559928,2
0.31890708,0.4539563,0.22713664,2
0.033372533,0.033773102,0.93285435,1
0.012256812,0.007068132,0.98067504,2
0.006987644,0.011231526,0.9817809,1
0.000981313,0.0043597384,0.9946589,1
0.023919346,0.059741,0.9163397,2
0.02457703,0.05438961,0.9210334,2
0.9055289,0.05586994,0.0386011,0
0.061414115,0.030336684,0.9082492,1
0.024626631,0.020938331,0.95443505,2
0.076670066,0.02392232,0.89940757,1
0.04322852,0.028091198,0.92868024,1
0.0005831264,0.0005375899,0.99887925,1
0.0362424,0.016566794,0.9471907,1
0.010438464,0.004306608,0.9852549,2
0.026983628,0.044664107,0.9283522,1
0.5346374,0.079023734,0.38633892,1
0.13214009,0.19386514,0.6739948,0
0.7281658,0.040078443,0.23175572,1
0.023792915,0.0094015,0.96680564,2
0.008312218,0.039101496,0.9525863,2
0.028916305,0.010376229,0.96070755,2
0.0081832055,0.00805346,0.98376334,1
0.413117,0.17741948,0.40946352,1
0.12635681,0.20834877,0.6652944,1
0.18056741,0.25253046,0.56690216,1
0.00092179753,0.0021685509,0.99690956,2
0.0013766083,0.0030469429,0.9955765,2
0.07262966,0.034203164,0.89316726,1
0.025779657,0.011443074,0.96277726,1
0.0030290717,0.0019053805,0.9950655,2
0.0010545081,0.00094315456,0.99800223,2
0.002673702,0.0018783225,0.99544793,2
0.090117976,0.0516595,0.8582225,2
0.0038353286,0.009473733,0.986691,2
0.027384575,0.014483422,0.9581319,1
0.97631264,0.01532031,0.008367026,0
0.0022739547,0.002479993,0.9952461,1
